ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,CPC,Conversion_Rate,success_ctr,success_cpc,success_conversion,is_success
738408,19/08/2017,19/08/2017,936,109813,40-44,F,16,22,22,20233.0,4,5.590000153,3.0,0.0,0.019769683190826868,1.39750003825,0.0,False,True,False,0
734314,27/08/2017,27/08/2017,936,108672,30-34,M,36,38,38,962.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
951045,19/08/2017,19/08/2017,936,123601,30-34,F,16,20,21,3348.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121338,27/08/2017,27/08/2017,1178,144580,35-39,M,23,27,24,31265.0,4,5.789999902,1.0,0.0,0.012793858947705102,1.4474999755,0.0,False,True,False,0
737766,20/08/2017,20/08/2017,936,109659,45-49,M,29,33,33,1447.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121535,20/08/2017,20/08/2017,1178,144613,40-44,M,31,33,32,77794.0,14,19.11000001,1.0,1.0,0.017996246497159165,1.3650000007142857,7.142857142857142,False,True,True,1
1121094,28/08/2017,28/08/2017,1178,144531,30-34,M,10,16,15,24362.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
734361,29/08/2017,29/08/2017,936,108680,35-39,M,16,19,19,12382.0,2,2.839999914,1.0,1.0,0.016152479405588758,1.419999957,50.0,False,True,True,1
709059,30/08/2017,30/08/2017,916,103968,30-34,M,20,26,23,14669.0,7,10.28000021,1.0,1.0,0.0477196809598473,1.4685714585714287,14.285714285714285,False,True,True,1
747223,18/08/2017,18/08/2017,936,110838,30-34,M,16,18,18,8032.0,1,0.600000024,2.0,0.0,0.01245019920318725,0.600000024,0.0,False,True,False,0
710628,17/08/2017,17/08/2017,916,104230,30-34,F,18,24,22,1473.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
951462,21/08/2017,21/08/2017,936,123671,45-49,F,16,20,19,7589.0,2,3.150000095,1.0,1.0,0.02635393332454869,1.5750000475,50.0,False,True,True,1
781162,21/08/2017,21/08/2017,936,116339,40-44,F,10,11,13,5839.0,1,1.370000005,1.0,0.0,0.017126220243192325,1.370000005,0.0,False,True,False,0
748007,24/08/2017,24/08/2017,936,110968,35-39,F,27,29,28,10164.0,2,3.720000029,1.0,1.0,0.01967729240456513,1.8600000145,50.0,False,False,True,0
776430,22/08/2017,22/08/2017,936,115503,30-34,M,10,14,16,3200.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
711877,26/08/2017,26/08/2017,916,104438,45-49,F,63,67,65,17572.0,7,9.379999995,1.0,0.0,0.03983610289096289,1.3399999992857143,0.0,False,True,False,0
779631,19/08/2017,19/08/2017,936,116063,35-39,F,16,19,18,9730.0,1,1.379999995,1.0,0.0,0.010277492291880781,1.379999995,0.0,False,True,False,0
777905,30/08/2017,30/08/2017,936,115762,30-34,M,31,36,36,3288.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
776698,22/08/2017,22/08/2017,936,115547,30-34,M,10,14,16,12785.0,3,4.730000019,2.0,1.0,0.023464998044583497,1.576666673,33.33333333333333,False,True,True,1
950776,18/08/2017,18/08/2017,936,123556,35-39,M,28,29,32,2633.0,1,1.070000052,1.0,0.0,0.0379794910748196,1.070000052,0.0,False,True,False,0
950631,23/08/2017,23/08/2017,936,123532,30-34,M,65,70,70,152.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121590,20/08/2017,20/08/2017,1178,144622,45-49,M,10,16,15,478480.0,75,135.7500012,3.0,1.0,0.015674636348436716,1.8100000160000003,1.3333333333333335,False,False,False,0
777131,22/08/2017,22/08/2017,936,115619,35-39,M,16,19,21,6359.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
748303,25/08/2017,25/08/2017,936,111018,45-49,F,29,32,33,7706.0,2,2.369999886,1.0,0.0,0.02595380223202699,1.184999943,0.0,False,True,False,0
747370,20/08/2017,20/08/2017,936,110862,35-39,M,16,17,19,2936.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121141,21/08/2017,21/08/2017,1178,144539,30-34,M,23,29,27,23198.0,2,2.980000019,1.0,0.0,0.008621432882145013,1.4900000095,0.0,False,True,False,0
781928,19/08/2017,19/08/2017,936,116467,30-34,M,18,21,22,2916.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
951202,18/08/2017,18/08/2017,936,123627,45-49,F,26,29,28,5307.0,3,4.289999962,2.0,1.0,0.05652911249293386,1.4299999873333331,33.33333333333333,False,True,True,1
735213,21/08/2017,21/08/2017,936,108822,45-49,F,10,16,11,73634.0,23,32.97999978,1.0,0.0,0.03123557052448597,1.4339130339130435,0.0,False,True,False,0
1121175,20/08/2017,20/08/2017,1178,144547,30-34,M,26,28,29,209461.0,20,34.19000006,1.0,0.0,0.009548316870443663,1.709500003,0.0,False,True,False,0
781438,18/08/2017,18/08/2017,936,116385,30-34,M,63,65,68,2086.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
708749,17/08/2017,17/08/2017,916,103917,30-34,M,16,19,21,17861.0,2,1.820000023,2.0,0.0,0.011197581322434353,0.9100000115,0.0,False,True,False,0
1121456,24/08/2017,24/08/2017,1178,144599,40-44,M,16,22,22,315281.0,35,65.02999854,1.0,0.0,0.011101208128621769,1.857999958285714,0.0,False,False,False,0
1121167,19/08/2017,19/08/2017,1178,144545,30-34,M,25,29,31,1063508.0,145,260.3800013,23.0,7.0,0.013634124049842596,1.7957241468965517,4.827586206896552,False,False,True,0
734800,28/08/2017,28/08/2017,936,108753,30-34,F,18,20,20,1635.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
776322,25/08/2017,25/08/2017,936,115485,45-49,F,16,21,20,119063.0,34,53.21999949,1.0,0.0,0.02855631052468021,1.5652941026470588,0.0,False,True,False,0
710360,17/08/2017,17/08/2017,916,104185,45-49,M,21,26,24,2182.0,1,1.529999971,1.0,1.0,0.045829514207149404,1.529999971,100.0,False,True,True,1
951812,29/08/2017,29/08/2017,936,123729,35-39,F,16,18,18,16274.0,4,6.079999924,2.0,0.0,0.02457908320019663,1.519999981,0.0,False,True,False,0
782815,23/08/2017,23/08/2017,936,116615,40-44,F,10,16,15,11537.0,3,4.300000191,1.0,0.0,0.026003293750541737,1.433333397,0.0,False,True,False,0
950629,23/08/2017,23/08/2017,936,123532,30-34,M,65,67,68,152.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
780748,18/08/2017,18/08/2017,936,116265,30-34,F,24,26,28,830.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
734968,20/08/2017,20/08/2017,936,108781,35-39,F,22,25,27,8504.0,3,3.340000093,1.0,1.0,0.03527751646284102,1.1133333643333334,33.33333333333333,False,True,True,1
779645,22/08/2017,22/08/2017,936,116065,30-34,F,16,21,20,27289.0,3,4.429999828,1.0,0.0,0.010993440580453663,1.4766666093333332,0.0,False,True,False,0
1121173,20/08/2017,20/08/2017,1178,144547,30-34,M,26,31,32,278225.0,33,60.19999957,3.0,0.0,0.011860903944649115,1.8242424112121214,0.0,False,False,False,0
779824,22/08/2017,22/08/2017,936,116095,45-49,M,7,13,9,9375.0,3,4.019999981,1.0,0.0,0.032,1.3399999936666667,0.0,False,True,False,0
776659,23/08/2017,23/08/2017,936,115541,30-34,M,16,19,22,8817.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
709040,29/08/2017,29/08/2017,916,103965,30-34,M,16,19,21,5120.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
778556,28/08/2017,28/08/2017,936,115870,40-44,M,32,35,38,9735.0,4,4.130000114,1.0,1.0,0.04108885464817669,1.0325000285,25.0,False,True,True,1
1121254,22/08/2017,22/08/2017,1178,144565,30-34,M,63,64,65,124005.0,11,21.84999979,4.0,1.0,0.008870610056046127,1.986363617272727,9.090909090909092,False,False,True,0
781353,19/08/2017,19/08/2017,936,116371,35-39,F,10,13,15,7449.0,1,1.639999986,1.0,1.0,0.013424620754463686,1.639999986,100.0,False,True,True,1
777200,23/08/2017,23/08/2017,936,115631,30-34,M,64,69,70,1898.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
747514,21/08/2017,21/08/2017,936,110886,40-44,M,16,20,17,14843.0,3,2.939999938,1.0,1.0,0.02021154753082261,0.9799999793333334,33.33333333333333,False,True,True,1
1121577,20/08/2017,20/08/2017,1178,144620,40-44,M,7,9,11,242234.0,48,68.06000054,2.0,0.0,0.01981555025306109,1.4179166779166668,0.0,False,True,False,0
1121337,27/08/2017,27/08/2017,1178,144580,35-39,M,23,28,28,64647.0,10,16.26999998,1.0,0.0,0.015468621900474887,1.626999998,0.0,False,True,False,0
951391,19/08/2017,19/08/2017,936,123659,30-34,F,28,29,33,2879.0,1,1.590000033,2.0,2.0,0.03473428273706148,1.590000033,200.0,False,True,True,1
1121545,20/08/2017,20/08/2017,1178,144614,40-44,M,32,33,35,208572.0,36,60.76000023,2.0,1.0,0.017260226684310456,1.6877777841666668,2.7777777777777777,False,True,False,0
951756,20/08/2017,20/08/2017,936,123720,35-39,F,22,25,26,2189.0,1,0.409999996,1.0,0.0,0.04568296025582458,0.409999996,0.0,False,True,False,0
776662,22/08/2017,22/08/2017,936,115541,30-34,M,16,18,22,27072.0,3,4.370000005,1.0,0.0,0.011081560283687944,1.4566666683333331,0.0,False,True,False,0
1121177,20/08/2017,20/08/2017,1178,144547,30-34,M,26,28,29,26316.0,2,3.24000001,3.0,0.0,0.007599939200486396,1.620000005,0.0,False,True,False,0
1121168,19/08/2017,19/08/2017,1178,144545,30-34,M,25,27,28,50523.0,6,8.549999952,1.0,0.0,0.011875779348019715,1.424999992,0.0,False,True,False,0
1121413,23/08/2017,23/08/2017,1178,144592,35-39,M,64,67,69,65060.0,7,14.5200001,1.0,1.0,0.010759299108515216,2.0742857285714287,14.285714285714285,False,False,True,0
748045,25/08/2017,25/08/2017,936,110975,35-39,F,63,69,64,1238.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
1121439,25/08/2017,25/08/2017,1178,144597,40-44,M,10,11,15,621591.0,91,163.36,5.0,1.0,0.014639851606603057,1.7951648351648353,1.098901098901099,False,False,False,0
951133,18/08/2017,18/08/2017,936,123616,35-39,M,16,21,19,9948.0,2,2.720000029,2.0,0.0,0.02010454362685967,1.3600000145,0.0,False,True,False,0
1121403,24/08/2017,24/08/2017,1178,144591,35-39,M,63,65,68,228861.0,33,53.38999939,4.0,2.0,0.01441923263465597,1.6178787693939394,6.0606060606060606,False,True,True,1
951853,29/08/2017,29/08/2017,936,123736,30-34,F,20,23,25,529.0,0,0.0,0.0,0.0,0.0,,0.0,False,False,False,0
734266,26/08/2017,26/08/2017,936,108664,30-34,M,25,30,27,605.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
951105,19/08/2017,19/08/2017,936,123611,45-49,M,16,20,21,5894.0,1,1.539999962,1.0,1.0,0.0169664065151001,1.539999962,100.0,False,True,True,1
1121164,19/08/2017,19/08/2017,1178,144545,30-34,M,25,31,30,570699.0,80,138.7699997,9.0,2.0,0.014017897350442177,1.73462499625,2.5,False,False,False,0
776699,27/08/2017,27/08/2017,936,115547,30-34,M,10,16,16,8213.0,1,1.379999995,1.0,1.0,0.0121758188238159,1.379999995,100.0,False,True,True,1
709323,17/08/2017,17/08/2017,916,104012,35-39,M,15,17,19,7132.0,2,2.609999895,1.0,0.0,0.028042624789680313,1.3049999475,0.0,False,True,False,0
778483,27/08/2017,27/08/2017,936,115858,40-44,F,18,24,20,24188.0,5,8.179999828,1.0,0.0,0.020671407309409626,1.6359999656,0.0,False,True,False,0
950772,18/08/2017,18/08/2017,936,123556,35-39,M,28,30,33,460.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
747369,21/08/2017,21/08/2017,936,110862,35-39,M,16,17,21,13355.0,2,3.180000067,1.0,1.0,0.014975664545114188,1.5900000335,50.0,False,True,True,1
777248,24/08/2017,24/08/2017,936,115639,30-34,F,7,9,10,3989.0,1,1.279999971,1.0,0.0,0.0250689395838556,1.279999971,0.0,False,True,False,0
748087,26/08/2017,26/08/2017,936,110982,40-44,F,16,22,19,29466.0,7,10.84999967,2.0,0.0,0.02375619357904025,1.5499999528571429,0.0,False,True,False,0
781305,19/08/2017,19/08/2017,936,116363,35-39,F,27,30,28,18421.0,7,10.07999992,1.0,0.0,0.03800010857173878,1.4399999885714287,0.0,False,True,False,0
782219,19/08/2017,19/08/2017,936,116515,30-34,M,26,27,32,977.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
951448,22/08/2017,22/08/2017,936,123668,30-34,F,25,30,28,696.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
779778,22/08/2017,22/08/2017,936,116087,30-34,F,31,37,34,2466.0,0,0.0,2.0,2.0,0.0,,0.0,False,False,False,0
778266,27/08/2017,27/08/2017,936,115822,40-44,F,27,32,28,74542.0,19,34.1500001,1.0,0.0,0.025488986074964446,1.7973684263157894,0.0,False,False,False,0
1121365,30/08/2017,30/08/2017,1178,144584,35-39,M,27,33,31,110503.0,25,32.67999995,4.0,0.0,0.02262382016777825,1.3071999980000002,0.0,False,True,False,0
737931,20/08/2017,20/08/2017,936,109698,30-34,F,20,26,24,3343.0,1,0.540000021,1.0,0.0,0.029913251570445706,0.540000021,0.0,False,True,False,0
1121368,30/08/2017,30/08/2017,1178,144585,35-39,M,28,33,31,358987.0,52,87.55000067,1.0,0.0,0.014485204199594972,1.6836538590384615,0.0,False,True,False,0
735109,19/08/2017,19/08/2017,936,108804,40-44,F,21,26,25,708.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
780830,23/08/2017,23/08/2017,936,116279,45-49,F,16,17,17,16053.0,3,4.079999924,1.0,1.0,0.018688095683049896,1.3599999746666667,33.33333333333333,False,True,True,1
734901,20/08/2017,20/08/2017,936,108770,30-34,F,64,70,68,1554.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
950770,18/08/2017,18/08/2017,936,123555,30-34,M,28,31,30,7780.0,3,4.329999924,2.0,2.0,0.038560411311053984,1.443333308,66.66666666666666,False,True,True,1
779438,28/08/2017,28/08/2017,936,116031,30-34,F,64,66,69,33144.0,9,13.40999985,1.0,0.0,0.02715423606082549,1.4899999833333333,0.0,False,True,False,0
776405,21/08/2017,21/08/2017,936,115498,45-49,F,21,25,22,40126.0,16,25.86000001,1.0,0.0,0.03987439565369087,1.616250000625,0.0,False,True,False,0
950969,19/08/2017,19/08/2017,936,123588,45-49,M,36,38,40,255.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
737320,18/08/2017,18/08/2017,936,109553,35-39,M,63,64,66,5676.0,2,3.00999999,1.0,0.0,0.035236081747709654,1.504999995,0.0,False,True,False,0
1121279,24/08/2017,24/08/2017,1178,144570,30-34,M,7,10,13,93891.0,11,17.6400001,5.0,3.0,0.011715712901130035,1.6036363727272729,27.27272727272727,False,True,True,1
709320,17/08/2017,17/08/2017,916,104012,35-39,M,15,21,20,1422.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
1121440,25/08/2017,25/08/2017,1178,144597,40-44,M,10,15,11,250499.0,36,58.14000005,3.0,1.0,0.014371314855548325,1.6150000013888888,2.7777777777777777,False,True,False,0
734582,29/08/2017,29/08/2017,936,108716,40-44,M,29,33,33,7709.0,2,1.320000052,2.0,0.0,0.02594370216629913,0.660000026,0.0,False,True,False,0
735220,18/08/2017,18/08/2017,936,108823,45-49,F,15,17,17,69708.0,20,31.28999949,1.0,0.0,0.02869111149365926,1.5644999745,0.0,False,True,False,0
777166,30/08/2017,30/08/2017,936,115625,30-34,M,63,69,65,2383.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
950170,22/08/2017,22/08/2017,936,123455,30-34,M,15,19,16,1720.0,0,0.0,1.0,1.0,0.0,,0.0,False,False,False,0
735151,19/08/2017,19/08/2017,936,108811,40-44,F,28,30,31,926.0,0,0.0,1.0,0.0,0.0,,0.0,False,False,False,0
